Date,Weekday,Full_Market,Specialty_Market,Fake3
2018-04-14,Saturday,-0.315835225630875,-0.111597674637474,-1.23654344441349
2018-04-15,Sunday,0.083261788977569,-1.02530769695816,-1.45950649438878
2018-04-16,Monday,0.472764254892632,-0.250717271871387,0.283659169054461
2018-04-17,Tuesday,0.947031001629481,0.682704902468563,0.901874898531426
2018-04-18,Wednesday,0.800323933032079,1.02575960347473,1.4390131552901
2018-04-19,Thursday,0.392878172260262,0.656937465620485,1.29712757803309
2018-04-20,Friday,0.025851692975971,1.15012508490146,1.16537668486587
2018-04-21,Saturday,-0.507404166067187,0.010427764061601,-1.05411913079733
2018-04-22,Sunday,-0.61097882358467,-0.590370853353697,-1.51017991483772
2018-04-23,Monday,0.31328445295919,0.758448295297054,0.557295639478691
2018-04-24,Tuesday,1.34184306219998,0.945542449058353,0.871470846262067
2018-04-25,Wednesday,1.27401401614954,0.273754431430129,0.658642480376554
2018-04-26,Thursday,1.40434604824084,1.09116917396874,0.912009582621212
2018-04-27,Friday,0.855793071191828,0.661509194572263,0.891740214441639
2018-04-28,Saturday,-0.467483280599839,-0.157839867347756,-0.92236823763011
2018-04-29,Sunday,-0.607282212638059,-0.620017245582167,-0.973041658079041
2018-04-30,Monday,0.35488893177592,0.445203015343088,0.547160955388905
2018-05-01,Tuesday,1.01228992914523,1.10366749737356,0.668777164466341
2018-05-02,Wednesday,1.43645006076329,1.23368985339034,0.993087055339502
2018-05-03,Thursday,1.07316542365672,1.32224324269045,0.881605530351853
2018-05-04,Friday,0.799304983767802,1.11103758450924,0.810662741723349
2018-05-05,Saturday,-0.015714816290439,-0.04535725038488,-0.92236823763011
2018-05-06,Sunday,-0.318887837989746,-0.624888529908857,-1.23654344441349
2018-05-07,Monday,1.14478752792222,0.842659749051148,0.648507796286768
2018-05-08,Tuesday,1.50892116069241,1.26755371803622,1.02349110760886
2018-05-09,Wednesday,1.21010781097659,1.2596650236875,1.15524200077608
2018-05-10,Thursday,0.386285036067506,1.12786318286021,0.841066793992708
2018-05-11,Friday,0.776219552517884,1.09603582191229,0.830932109902922
2018-05-12,Saturday,-0.374855457749397,-0.681752382863585,-1.32775560122156
2018-05-13,Sunday,-0.607000304468472,-1.31135680876214,-1.2264087603237
2018-05-14,Monday,0.597673167449519,0.65695549471644,0.455948798580828
2018-05-15,Tuesday,0.638802487477164,0.868665038016885,0.86133616217228
2018-05-16,Wednesday,2.04947771967694,0.430164269923456,1.00322173942929
2018-05-17,Thursday,0.346277204668514,0.651372161657103,1.05389515987822
2018-05-18,Friday,0.672107022423444,0.902416926172928,1.12483794850672
2018-05-19,Saturday,-0.488116384169139,-0.897901922481232,-1.28721686486242
2018-05-20,Sunday,-0.607850973657428,-0.688952124335249,-1.35815965349092
2018-05-21,Monday,0.152800663919904,0.758580243801349,0.293793853144247
2018-05-22,Tuesday,0.580227125835572,0.527776681355369,0.830932109902922
2018-05-23,Wednesday,1.02917227263078,1.07283573562559,0.78025868945399
2018-05-24,Thursday,0.376872121853519,0.954529541239738,0.668777164466341
2018-05-25,Friday,0.330160823478852,0.468831334248463,0.050561434989376
2018-05-26,Saturday,-0.459715952139189,-1.32643177687212,-1.76354701708237
2018-05-27,Sunday,-1.51744233126968,-1.8245228105877,-1.80408575344152
2018-05-28,Monday,-1.0771525320334,-1.56040715396649,-1.61152675573558
2018-05-29,Tuesday,0.096721610722606,0.874224105183716,0.952548318980357
2018-05-30,Wednesday,0.398615835346634,0.928887470747199,1.04376047578843
2018-05-31,Thursday,0.623206541374312,0.531663560849076,0.97281768715993
2018-06-01,Friday,0.468605195006022,0.714669861193338,1.13497263259651
2018-06-02,Saturday,-0.540645517398593,-0.66575933804772,-1.33789028531135
2018-06-03,Sunday,-0.908499597390906,-0.946297666196658,-1.40883307393985
2018-06-04,Monday,0.495078653803382,0.672915364335024,0.78025868945399
2018-06-05,Tuesday,1.11920519907234,0.905955068039719,0.78025868945399
2018-06-06,Wednesday,0.883802298366205,0.892238670010132,0.851201478082494
2018-06-07,Thursday,0.841480921167841,1.00226412997823,0.800528057633563
2018-06-08,Friday,1.0439064575152,0.802026853972359,0.658642480376554
2018-06-09,Saturday,-0.151265724994154,-0.584464102494206,-1.5203145989275
2018-06-10,Sunday,-0.60095506792546,-1.1091103298361,-1.56085333528665
2018-06-11,Monday,0.853346464176752,0.715176769119599,0.334332589503392
2018-06-12,Tuesday,1.40430191788936,0.993568871900439,1.00322173942929
2018-06-13,Wednesday,1.43663833381711,0.700574043776605,0.830932109902922
2018-06-14,Thursday,1.33813687405058,1.07229356494612,0.891740214441639
2018-06-15,Friday,0.219760237695543,0.744217471716198,0.172177644066812
2018-06-16,Saturday,-0.263105731955382,-0.698837786345162,-1.62166143982537
2018-06-17,Sunday,0.184913338439831,-1.26394900956978,-1.53044928301729
2018-06-18,Monday,1.25475164134442,0.669662981774976,0.749854637184631
2018-06-19,Tuesday,1.81717027608775,0.899053269670574,1.22618478940459
2018-06-20,Wednesday,1.69179970289257,0.939604714034597,0.841066793992708
2018-06-21,Thursday,1.11844112990005,0.922247648184854,1.06402984396801
2018-06-22,Friday,0.484868735456337,0.770814940390991,0.324197905413606
2018-06-23,Saturday,-0.747014995803556,-0.58230260993339,-1.35815965349092
2018-06-24,Sunday,-0.717875893850367,-0.85719279764219,-0.669001135385452
2018-06-25,Monday,1.04428955270361,0.663787684754439,0.222851064515743
2018-06-26,Tuesday,1.70245622486766,0.820026332237505,0.58769969174805
2018-06-27,Wednesday,1.33363812272262,0.745437459778633,0.759989321274417
2018-06-28,Thursday,0.828844192868954,0.599137952378787,0.922144266710998
2018-06-29,Friday,0.25947444610624,0.805746464567293,0.557295639478691
2018-06-30,Saturday,-0.560699053240105,-1.00188310712549,-1.70273891254366
